_id,tag,type,origin,description,ungroupedDescription,group1,group1,group3,valueDefault,priority,frozenDetectTimeout,invalidDetectTimeout,historianDeadBand,historianPeriod,supervisedOfCommand,commandOfSupervised,location,isEvent,unit,alarmState,stateTextTrue,stateTextFalse,eventTextTrue,eventTextFalse,formula,parcels,kconv1,kconv2,protocolSourceConnectionNumber,protocolSourceCommonAddress,protocolSourceObjectAddress,protocolSourceASDU,protocolSourceCommandDuration,protocolSourceCommandUseSBO,hiLimit,hihiLimit,hihihiLimit,loLimit,loloLimit,lololoLimit,hysteresis,substituted,alarmDisabled,annotation,commandBlocked,notes,updatesCnt,alarmed,invalid,overflow,transient,frozen,sourceDataUpdate,value,valueString,timeTag,timeTagAlarm,timeTagAtSource,timeTagAtSourceOk
6816,"KAW2TR4--ATCC","digital","supervised","KAW2~TR4~Relé Contr.Tap (90)","Relé Contr.Tap (90)","KAW2","TR4","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"INCLUDED","EXCLUDED","INCLUDED","EXCLUDED",0,null,1.000000,0.000000,1,0,6816,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
6817,"KAW2TR4--RBLK-O","digital","supervised","KAW2~TR4~Lock-Out Relay(86)-Oper","Lock-Out Relay(86)-Oper","KAW2","TR4","",1.000000,0,0,300,0.000000,0,0,0,null,false,"",1,"OPERATED","NORMAL","OPERATED","NORMAL",0,null,1.000000,0.000000,1,0,6817,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6818,"KAW2TR4--ZTCO----Incl","digital","supervised","KAW2~TR4~Telecontrole do módulo-Inclusion","Telecontrole do módulo-Inclusion","KAW2","TR4","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"INCLUDED","EXCLUDED","INCLUDED","EXCLUDED",0,null,1.000000,0.000000,1,0,6818,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
6819,"KAW2TR4--YFAN----MDsj","digital","supervised","KAW2~TR4~VF-Minidisjuntor","VF-Minidisjuntor","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6819,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6820,"KAW2TR4--YFAN----Locl","digital","supervised","KAW2~TR4~VF-REMOTE/LOCAL","VF-REMOTE/LOCAL","KAW2","TR4","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,6820,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
6821,"KAW2TR4--YFAN----Manl","digital","supervised","KAW2~TR4~VF-Autom/Manual","VF-Autom/Manual","KAW2","TR4","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"MANUAL","AUTOMATIC","MANUAL","AUTOMATIC",0,null,1.000000,0.000000,1,0,6821,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6822,"KAW2TR4--YFA1","digital","supervised","KAW2~TR4~VF1","VF1","KAW2","TR4","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"ON","OFF","ON","OFF",0,null,1.000000,0.000000,1,0,6822,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6823,"KAW2TR4--YFA2","digital","supervised","KAW2~TR4~VF2","VF2","KAW2","TR4","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"ON","OFF","ON","OFF",0,null,1.000000,0.000000,1,0,6823,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
6824,"KAW2TR4--YFA1----Fail","digital","supervised","KAW2~TR4~VF1-Fail","VF1-Fail","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6824,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6825,"KAW2TR4--YFA2----Fail","digital","supervised","KAW2~TR4~VF2-Fail","VF2-Fail","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6825,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6826,"KAW2TR4--ATCC----InFl","digital","supervised","KAW2~TR4~Relé Contr.Tap (90)-Internal failure","Relé Contr.Tap (90)-Internal failure","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",1,"DEFECT","OK","DEFECT","OK",0,null,1.000000,0.000000,1,0,6826,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6827,"KAW2TR4--ATCC----Tout","digital","supervised","KAW2~TR4~Relé Contr.Tap (90)-Timeout","Relé Contr.Tap (90)-Timeout","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6827,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6828,"KAW2TR4--YPAR----Fail","digital","supervised","KAW2~TR4~Paralelismo TR-Fail","Paralelismo TR-Fail","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6828,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6829,"KAW2TR4--ATCC----Stop","digital","supervised","KAW2~TR4~Relé Contr.Tap (90)-Parada Emerg.","Relé Contr.Tap (90)-Parada Emerg.","KAW2","TR4","",1.000000,0,0,300,0.000000,0,0,0,null,false,"",1,"OPERATED","NORMAL","OPERATED","NORMAL",0,null,1.000000,0.000000,1,0,6829,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6830,"KAW2TR4--YCDC----Icpl","digital","supervised","KAW2~TR4~CDC do TR-Incompleta","CDC do TR-Incompleta","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6830,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6831,"KAW2TR4--YCDC----Locl","digital","supervised","KAW2~TR4~CDC do TR-REMOTE/LOCAL","CDC do TR-REMOTE/LOCAL","KAW2","TR4","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,6831,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6833,"KAW2TR4--YCCM----Blck","digital","supervised","KAW2~TR4~Comando CDC-Bloqueio","Comando CDC-Bloqueio","KAW2","TR4","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",1,"LOCKED","UNLOCKED","LOCKED","UNLOCKED",0,null,1.000000,0.000000,1,0,6833,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6834,"KAW2TR4--YLEV----Min","digital","supervised","KAW2~TR4~Nível óleo(71T)-Mínimo","Nível óleo(71T)-Mínimo","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6834,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6835,"KAW2TR4--YLEV----Max","digital","supervised","KAW2~TR4~Nível óleo(71T)-Máximo","Nível óleo(71T)-Máximo","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6835,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6836,"KAW2TR4--YCLV----Min","digital","supervised","KAW2~TR4~Nível óleo CDC(71C)-Mínimo","Nível óleo CDC(71C)-Mínimo","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6836,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6837,"KAW2TR4--YCLV----Max","digital","supervised","KAW2~TR4~Nível óleo CDC(71C)-Máximo","Nível óleo CDC(71C)-Máximo","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6837,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6838,"KAW2TR4--YCBH-O","digital","supervised","KAW2~TR4~Buchholz CDC(63C)-Oper","Buchholz CDC(63C)-Oper","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"OPERATED","NORMAL","OPERATED","NORMAL",0,null,1.000000,0.000000,1,0,6838,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6839,"KAW2TR4--YPBH----Alrm","digital","supervised","KAW2~TR4~Buchholz TR(63T)-Alarme","Buchholz TR(63T)-Alarme","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6839,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6840,"KAW2TR4--YPBH-O","digital","supervised","KAW2~TR4~Buchholz TR(63T)-Oper","Buchholz TR(63T)-Oper","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"OPERATED","NORMAL","OPERATED","NORMAL",0,null,1.000000,0.000000,1,0,6840,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6841,"KAW2TR4--PTTI----Alrm","digital","supervised","KAW2~TR4~Pr.térmica do óleo(26)-Alarme","Pr.térmica do óleo(26)-Alarme","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6841,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6842,"KAW2TR4--PTTI-O","digital","supervised","KAW2~TR4~Pr.térmica do óleo(26)-Oper","Pr.térmica do óleo(26)-Oper","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"OPERATED","NORMAL","OPERATED","NORMAL",0,null,1.000000,0.000000,1,0,6842,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6843,"KAW2TR4--PTTR----Alrm","digital","supervised","KAW2~TR4~Pr.térmica do enrol.(49)-Alarme","Pr.térmica do enrol.(49)-Alarme","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6843,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6844,"KAW2TR4--PTTR-O","digital","supervised","KAW2~TR4~Pr.térmica do enrol.(49)-Oper","Pr.térmica do enrol.(49)-Oper","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"OPERATED","NORMAL","OPERATED","NORMAL",0,null,1.000000,0.000000,1,0,6844,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6845,"KAW2TR4--YVAL","digital","supervised","KAW2~TR4~Válvula alívio sobrepr.(20)","Válvula alívio sobrepr.(20)","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6845,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6846,"KAW2TR4--XSWS-O--OpLd","digital","supervised","KAW2~TR4~Switches-AbertCarga-Opr","Switches-AbertCarga-Opr","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"OPERATED","NORMAL","OPERATED","NORMAL",0,null,1.000000,0.000000,1,0,6846,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6847,"KAW2TR4--YPMT----InFl","digital","supervised","KAW2~TR4~Monit.Temperatura MT-FalhInt","Monit.Temperatura MT-FalhInt","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",1,"DEFECT","OK","DEFECT","OK",0,null,1.000000,0.000000,1,0,6847,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6848,"KAW2TR4--ZMOD----LoDC","digital","supervised","KAW2~TR4~Módulo-Falta CC","Módulo-Falta CC","KAW2","TR4","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6848,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6849,"KAW2TR4--RPRTP---Fail","digital","supervised","KAW2~TR4~Protection-Failure-MainProt","Protection-Failure-MainProt","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",1,"DEFECT","OK","DEFECT","OK",0,null,1.000000,0.000000,1,0,6849,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6850,"KAW2TR4--RPRTA---Fail","digital","supervised","KAW2~TR4~Protection-Failure-ProtAlt","Protection-Failure-ProtAlt","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",1,"DEFECT","OK","DEFECT","OK",0,null,1.000000,0.000000,1,0,6850,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6851,"KAW2TR4--ZUACP---InFl","digital","supervised","KAW2~TR4~UAC-Internal failure-MainProt","UAC-Internal failure-MainProt","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",1,"DEFECT","OK","DEFECT","OK",0,null,1.000000,0.000000,1,0,6851,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6852,"KAW2TR4--ZUACA---InFl","digital","supervised","KAW2~TR4~UAC-Internal failure-ProtAlt","UAC-Internal failure-ProtAlt","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",1,"DEFECT","OK","DEFECT","OK",0,null,1.000000,0.000000,1,0,6852,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6853,"KAW2TR4--RPRTP---CmFl","digital","supervised","KAW2~TR4~Protection-Communic.Failure-MainProt","Protection-Communic.Failure-MainProt","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",1,"NO_COMMS","NORMAL","NO_COMMS","NORMAL",0,null,1.000000,0.000000,1,0,6853,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6854,"KAW2TR4--RPRTA---CmFl","digital","supervised","KAW2~TR4~Protection-Communic.Failure-ProtAlt","Protection-Communic.Failure-ProtAlt","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",1,"NO_COMMS","NORMAL","NO_COMMS","NORMAL",0,null,1.000000,0.000000,1,0,6854,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6855,"KAW2TR4--ZUACP---CmFl","digital","supervised","KAW2~TR4~UAC-Communic.Failure-MainProt","UAC-Communic.Failure-MainProt","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",1,"NO_COMMS","NORMAL","NO_COMMS","NORMAL",0,null,1.000000,0.000000,1,0,6855,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6856,"KAW2TR4--ZUACA---CmFl","digital","supervised","KAW2~TR4~UAC-Communic.Failure-ProtAlt","UAC-Communic.Failure-ProtAlt","KAW2","TR4","",0.000000,3,0,300,0.000000,0,0,0,null,false,"",1,"NO_COMMS","NORMAL","NO_COMMS","NORMAL",0,null,1.000000,0.000000,1,0,6856,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
6857,"KAW2TR4--RPRTP---Sync","digital","supervised","KAW2~TR4~Protection-Synchronism-MainProt","Protection-Synchronism-MainProt","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",0,"TIME_REF_OK","LOST_TIME_REF","TIME_REF_OK","LOST_TIME_REF",0,null,1.000000,0.000000,1,0,6857,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6858,"KAW2TR4--RPRTA---Sync","digital","supervised","KAW2~TR4~Protection-Synchronism-ProtAlt","Protection-Synchronism-ProtAlt","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",0,"TIME_REF_OK","LOST_TIME_REF","TIME_REF_OK","LOST_TIME_REF",0,null,1.000000,0.000000,1,0,6858,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6859,"KAW2TR4--ZUACP---Sync","digital","supervised","KAW2~TR4~UAC-Synchronism-MainProt","UAC-Synchronism-MainProt","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",0,"TIME_REF_OK","LOST_TIME_REF","TIME_REF_OK","LOST_TIME_REF",0,null,1.000000,0.000000,1,0,6859,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6860,"KAW2TR4--ZUACA---Sync","digital","supervised","KAW2~TR4~UAC-Synchronism-ProtAlt","UAC-Synchronism-ProtAlt","KAW2","TR4","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",0,"TIME_REF_OK","LOST_TIME_REF","TIME_REF_OK","LOST_TIME_REF",0,null,1.000000,0.000000,1,0,6860,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6861,"KAW2TR5-0XCPS5223BlkC","digital","supervised","KAW2~TR5 Sd.69kV~Bx.pr.SF6-BlqFech-BR52-23","Bx.pr.SF6-BlqFech-BR52-23","KAW2","TR5 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",1,"LOCKED","UNLOCKED","LOCKED","UNLOCKED",0,null,1.000000,0.000000,1,0,6861,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6862,"KAW2TR5-0XCPS5223Alrm","digital","supervised","KAW2~TR5 Sd.69kV~Bx.pr.SF6-Alarme-BR52-23","Bx.pr.SF6-Alarme-BR52-23","KAW2","TR5 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6862,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6863,"KAW2TR5-0XCB15223Sprv","digital","supervised","KAW2~TR5 Sd.69kV~Bob1-Supervisão-BR52-23","Bob1-Supervisão-BR52-23","KAW2","TR5 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6863,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6864,"KAW2TR5-0XCB25223Sprv","digital","supervised","KAW2~TR5 Sd.69kV~Bob2-Supervisão-BR52-23","Bob2-Supervisão-BR52-23","KAW2","TR5 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6864,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6865,"KAW2TR5-0XCCM5223LoDC","digital","supervised","KAW2~TR5 Sd.69kV~Comando DJ-FtaCC-BR52-23","Comando DJ-FtaCC-BR52-23","KAW2","TR5 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6865,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6866,"KAW2TR5-0XCMO5223LoDC","digital","supervised","KAW2~TR5 Sd.69kV~Motor DJ-Falta CC-BR52-23","Motor DJ-Falta CC-BR52-23","KAW2","TR5 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6866,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6867,"KAW2TR5-0XCC15223LoDC","digital","supervised","KAW2~TR5 Sd.69kV~CircAbert1-FtaCC-BR52-23","CircAbert1-FtaCC-BR52-23","KAW2","TR5 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6867,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6868,"KAW2TR5-0XCC25223LoDC","digital","supervised","KAW2~TR5 Sd.69kV~CircAbert2-FtaCC-BR52-23","CircAbert2-FtaCC-BR52-23","KAW2","TR5 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6868,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6869,"KAW2TR5-0XCMD5223","digital","supervised","KAW2~TR5 Sd.69kV~Mola descarr.-BR52-23","Mola descarr.-BR52-23","KAW2","TR5 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6869,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6870,"KAW2TR5-0RCTF5223Locl","digital","supervised","KAW2~TR5 Sd.69kV~(43)-REMOTE/LOCAL-BR52-23","(43)-REMOTE/LOCAL-BR52-23","KAW2","TR5 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,6870,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6871,"KAW2TR5-0XSWS-148Fail","digital","supervised","KAW2~TR5 Sd.69kV~Switches-Failure-SC148","Switches-Failure-SC148","KAW2","TR5 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6871,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6872,"KAW2TR5-0XSWS-150Fail","digital","supervised","KAW2~TR5 Sd.69kV~Switches-Failure-SC150","Switches-Failure-SC150","KAW2","TR5 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6872,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6873,"KAW2TR5-0XSWS-152Fail","digital","supervised","KAW2~TR5 Sd.69kV~Switches-Failure-SC152","Switches-Failure-SC152","KAW2","TR5 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,6873,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
6874,"KAW2TR5-0CILO-148","digital","supervised","KAW2~TR5 Sd.69kV~Interlocking.-SC148","Interlocking.-SC148","KAW2","TR5 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,6874,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
